"goal","keyword","pattern","weight","color"
12,"co2 emissions","\b(\d*)co2 emissions(\d*)\b",0.64,"#BF8B2E"
12,"container","\b(\d*)container(\d*)\b",0.57,"#BF8B2E"
12,"clean","\b(\d*)clean(\d*)\b",0.57,"#BF8B2E"
12,"dispose","\b(\d*)dispose(\d*)\b",0.57,"#BF8B2E"
12,"stewardship","\b(\d*)stewardship(\d*)\b",0.57,"#BF8B2E"
12,"plastic","\b(\d*)plastic(\d*)\b",0.57,"#BF8B2E"
12,"energy efficiency","\b(\d*)energy efficiency(\d*)\b",0.57,"#BF8B2E"
12,"containers","\b(\d*)containers(\d*)\b",0.57,"#BF8B2E"
12,"water quality","\b(\d*)water quality(\d*)\b",0.57,"#BF8B2E"
12,"biodiesel","\b(\d*)biodiesel(\d*)\b",0.57,"#BF8B2E"
12,"harmful chemicals","\b(\d*)harmful chemicals(\d*)\b",0.57,"#BF8B2E"
12,"storm drains","\b(\d*)storm drains(\d*)\b",0.57,"#BF8B2E"
12,"pcbs","\b(\d*)pcbs(\d*)\b",0.57,"#BF8B2E"
12,"trash cans","\b(\d*)trash cans(\d*)\b",0.57,"#BF8B2E"
12,"radioactive materials","\b(\d*)radioactive materials(\d*)\b",0.57,"#BF8B2E"
12,"solvents","\b(\d*)solvents(\d*)\b",0.57,"#BF8B2E"
12,"contamination","\b(\d*)contamination(\d*)\b",0.57,"#BF8B2E"
12,"polluted","\b(\d*)polluted(\d*)\b",0.57,"#BF8B2E"
12,"locally grown","\b(\d*)locally grown(\d*)\b",0.57,"#BF8B2E"
12,"polystyrene","\b(\d*)polystyrene(\d*)\b",0.57,"#BF8B2E"
12,"climate change","\b(\d*)climate change(\d*)\b",0.57,"#BF8B2E"
12,"carbon footprints","\b(\d*)carbon footprints(\d*)\b",0.57,"#BF8B2E"
12,"reducing carbon emissions","\b(\d*)reducing carbon emissions(\d*)\b",0.57,"#BF8B2E"
12,"carbon emissions","\b(\d*)carbon emissions(\d*)\b",0.57,"#BF8B2E"
12,"radioactive","\b(\d*)radioactive(\d*)\b",0.53,"#BF8B2E"
12,"cleanup","\b(\d*)cleanup(\d*)\b",0.5,"#BF8B2E"
12,"cleaning","\b(\d*)cleaning(\d*)\b",0.5,"#BF8B2E"
12,"materials","\b(\d*)materials(\d*)\b",0.5,"#BF8B2E"
12,"refuse","\b(\d*)refuse(\d*)\b",0.5,"#BF8B2E"
12,"superfund site","\b(\d*)superfund site(\d*)\b",0.5,"#BF8B2E"
12,"cubic yards","\b(\d*)cubic yards(\d*)\b",0.5,"#BF8B2E"
12,"hazardous material","\b(\d*)hazardous material(\d*)\b",0.5,"#BF8B2E"
12,"radioactive material","\b(\d*)radioactive material(\d*)\b",0.5,"#BF8B2E"
12,"depleted uranium","\b(\d*)depleted uranium(\d*)\b",0.5,"#BF8B2E"
12,"contaminant","\b(\d*)contaminant(\d*)\b",0.5,"#BF8B2E"
12,"munitions","\b(\d*)munitions(\d*)\b",0.5,"#BF8B2E"
12,"asbestos","\b(\d*)asbestos(\d*)\b",0.5,"#BF8B2E"
12,"dioxin","\b(\d*)dioxin(\d*)\b",0.5,"#BF8B2E"
12,"phosphorous","\b(\d*)phosphorous(\d*)\b",0.5,"#BF8B2E"
12,"debris","\b(\d*)debris(\d*)\b",0.5,"#BF8B2E"
12,"public works","\b(\d*)public works(\d*)\b",0.5,"#BF8B2E"
12,"energy efficient","\b(\d*)energy efficient(\d*)\b",0.5,"#BF8B2E"
12,"lagoons","\b(\d*)lagoons(\d*)\b",0.5,"#BF8B2E"
12,"biodiversity","\b(\d*)biodiversity(\d*)\b",0.5,"#BF8B2E"
12,"leed certified","\b(\d*)leed certified(\d*)\b",0.5,"#BF8B2E"
12,"efficient","\b(\d*)efficient(\d*)\b",0.5,"#BF8B2E"
12,"alternative fuels","\b(\d*)alternative fuels(\d*)\b",0.5,"#BF8B2E"
12,"emission reduction","\b(\d*)emission reduction(\d*)\b",0.5,"#BF8B2E"
12,"chlorine","\b(\d*)chlorine(\d*)\b",0.5,"#BF8B2E"
12,"watershed","\b(\d*)watershed(\d*)\b",0.5,"#BF8B2E"
12,"clean up","\b(\d*)clean up(\d*)\b",0.43,"#BF8B2E"
12,"salvage","\b(\d*)salvage(\d*)\b",0.43,"#BF8B2E"
12,"scrap metal","\b(\d*)scrap metal(\d*)\b",0.43,"#BF8B2E"
12,"shred","\b(\d*)shred(\d*)\b",0.43,"#BF8B2E"
12,"renewables","\b(\d*)renewables(\d*)\b",0.43,"#BF8B2E"
12,"cleaner","\b(\d*)cleaner(\d*)\b",0.43,"#BF8B2E"
12,"clean energy","\b(\d*)clean energy(\d*)\b",0.43,"#BF8B2E"
12,"animal control","\b(\d*)animal control(\d*)\b",0.43,"#BF8B2E"
12,"septic tank","\b(\d*)septic tank(\d*)\b",0.43,"#BF8B2E"
12,"methane","\b(\d*)methane(\d*)\b",0.43,"#BF8B2E"
12,"silt","\b(\d*)silt(\d*)\b",0.43,"#BF8B2E"
12,"chemicals","\b(\d*)chemicals(\d*)\b",0.43,"#BF8B2E"
12,"storage tanks","\b(\d*)storage tanks(\d*)\b",0.43,"#BF8B2E"
12,"septic","\b(\d*)septic(\d*)\b",0.43,"#BF8B2E"
12,"sanitary","\b(\d*)sanitary(\d*)\b",0.43,"#BF8B2E"
12,"bio diesel","\b(\d*)bio diesel(\d*)\b",0.43,"#BF8B2E"
12,"carbon sequestration","\b(\d*)carbon sequestration(\d*)\b",0.43,"#BF8B2E"
12,"styrofoam","\b(\d*)styrofoam(\d*)\b",0.43,"#BF8B2E"
12,"nontoxic","\b(\d*)nontoxic(\d*)\b",0.43,"#BF8B2E"
12,"arsenic","\b(\d*)arsenic(\d*)\b",0.43,"#BF8B2E"
12,"sustainable development","\b(\d*)sustainable development(\d*)\b",0.43,"#BF8B2E"
12,"innovation","\b(\d*)innovation(\d*)\b",0.43,"#BF8B2E"
12,"efficiency","\b(\d*)efficiency(\d*)\b",0.43,"#BF8B2E"
12,"leed","\b(\d*)leed(\d*)\b",0.43,"#BF8B2E"
12,"leed certification","\b(\d*)leed certification(\d*)\b",0.43,"#BF8B2E"
12,"environmentally sensitive","\b(\d*)environmentally sensitive(\d*)\b",0.43,"#BF8B2E"
12,"economical","\b(\d*)economical(\d*)\b",0.43,"#BF8B2E"
12,"innovative","\b(\d*)innovative(\d*)\b",0.43,"#BF8B2E"
12,"aesthetically pleasing","\b(\d*)aesthetically pleasing(\d*)\b",0.43,"#BF8B2E"
12,"affordable","\b(\d*)affordable(\d*)\b",0.43,"#BF8B2E"
12,"environmentalism","\b(\d*)environmentalism(\d*)\b",0.43,"#BF8B2E"
12,"conserving","\b(\d*)conserving(\d*)\b",0.43,"#BF8B2E"
12,"water supply","\b(\d*)water supply(\d*)\b",0.43,"#BF8B2E"
12,"aquifer","\b(\d*)aquifer(\d*)\b",0.43,"#BF8B2E"
12,"environmentalist","\b(\d*)environmentalist(\d*)\b",0.43,"#BF8B2E"
12,"ecotourism","\b(\d*)ecotourism(\d*)\b",0.43,"#BF8B2E"
12,"sustainable production","\b(\d*)sustainable production(\d*)\b",0.39,"#BF8B2E"
12,"freight","\b(\d*)freight(\d*)\b",0.36,"#BF8B2E"
12,"bfi","\b(\d*)bfi(\d*)\b",0.36,"#BF8B2E"
12,"gravel pit","\b(\d*)gravel pit(\d*)\b",0.36,"#BF8B2E"
12,"sanitary sewer","\b(\d*)sanitary sewer(\d*)\b",0.36,"#BF8B2E"
12,"reservoir","\b(\d*)reservoir(\d*)\b",0.36,"#BF8B2E"
12,"utilities","\b(\d*)utilities(\d*)\b",0.36,"#BF8B2E"
12,"byproducts","\b(\d*)byproducts(\d*)\b",0.36,"#BF8B2E"
12,"topsoil","\b(\d*)topsoil(\d*)\b",0.36,"#BF8B2E"
12,"leaching","\b(\d*)leaching(\d*)\b",0.36,"#BF8B2E"
12,"perchlorate","\b(\d*)perchlorate(\d*)\b",0.36,"#BF8B2E"
12,"environmental quality","\b(\d*)environmental quality(\d*)\b",0.36,"#BF8B2E"
12,"chemical","\b(\d*)chemical(\d*)\b",0.36,"#BF8B2E"
12,"contaminated","\b(\d*)contaminated(\d*)\b",0.36,"#BF8B2E"
12,"trash bags","\b(\d*)trash bags(\d*)\b",0.36,"#BF8B2E"
12,"desalination","\b(\d*)desalination(\d*)\b",0.36,"#BF8B2E"
12,"desalination plant","\b(\d*)desalination plant(\d*)\b",0.36,"#BF8B2E"
12,"reused","\b(\d*)reused(\d*)\b",0.36,"#BF8B2E"
12,"cardboard","\b(\d*)cardboard(\d*)\b",0.36,"#BF8B2E"
12,"organic cotton","\b(\d*)organic cotton(\d*)\b",0.36,"#BF8B2E"
12,"rainforest","\b(\d*)rainforest(\d*)\b",0.36,"#BF8B2E"
12,"gases","\b(\d*)gases(\d*)\b",0.36,"#BF8B2E"
12,"cooling towers","\b(\d*)cooling towers(\d*)\b",0.36,"#BF8B2E"
12,"brownfield","\b(\d*)brownfield(\d*)\b",0.36,"#BF8B2E"
12,"climate action","\b(\d*)climate action(\d*)\b",0.36,"#BF8B2E"
12,"climate","\b(\d*)climate(\d*)\b",0.36,"#BF8B2E"
12,"smart growth","\b(\d*)smart growth(\d*)\b",0.36,"#BF8B2E"
12,"ecosystem","\b(\d*)ecosystem(\d*)\b",0.36,"#BF8B2E"
12,"land use","\b(\d*)land use(\d*)\b",0.36,"#BF8B2E"
12,"healthful","\b(\d*)healthful(\d*)\b",0.36,"#BF8B2E"
12,"reduce greenhouse gas","\b(\d*)reduce greenhouse gas(\d*)\b",0.36,"#BF8B2E"
12,"solar panels","\b(\d*)solar panels(\d*)\b",0.36,"#BF8B2E"
12,"cfls","\b(\d*)cfls(\d*)\b",0.36,"#BF8B2E"
12,"wetlands","\b(\d*)wetlands(\d*)\b",0.36,"#BF8B2E"
12,"irrigation","\b(\d*)irrigation(\d*)\b",0.36,"#BF8B2E"
13,"climate change","\b(\d*)climate change(\d*)\b",31.4,"#3F7E44"
13,"global warming","\b(\d*)global warming(\d*)\b",20.88,"#3F7E44"
13,"co2","\b(\d*)co2(\d*)\b",15.09,"#3F7E44"
13,"emissions","\b(\d*)emissions(\d*)\b",14.51,"#3F7E44"
13,"greenhouse gas","\b(\d*)greenhouse gas(\d*)\b",12.14,"#3F7E44"
13,"co2 emissions","\b(\d*)co2 emissions(\d*)\b",11.97,"#3F7E44"
13,"carbon dioxide","\b(\d*)carbon dioxide(\d*)\b",10,"#3F7E44"
13,"climate","\b(\d*)climate(\d*)\b",8.24,"#3F7E44"
13,"emission","\b(\d*)emission(\d*)\b",7.77,"#3F7E44"
13,"greenhouse gases","\b(\d*)greenhouse gases(\d*)\b",6.43,"#3F7E44"
13,"carbon","\b(\d*)carbon(\d*)\b",5.96,"#3F7E44"
13,"ghg","\b(\d*)ghg(\d*)\b",5.24,"#3F7E44"
13,"fossil fuel","\b(\d*)fossil fuel(\d*)\b",4.85,"#3F7E44"
13,"renewable energy","\b(\d*)renewable energy(\d*)\b",4.53,"#3F7E44"
13,"carbon capture","\b(\d*)carbon capture(\d*)\b",4.11,"#3F7E44"
13,"methane","\b(\d*)methane(\d*)\b",3.96,"#3F7E44"
13,"carbon footprint","\b(\d*)carbon footprint(\d*)\b",3.82,"#3F7E44"
13,"kyoto protocol","\b(\d*)kyoto protocol(\d*)\b",3.8,"#3F7E44"
13,"fossil fuels","\b(\d*)fossil fuels(\d*)\b",3.8,"#3F7E44"
13,"ghg emissions","\b(\d*)ghg emissions(\d*)\b",3.09,"#3F7E44"
13,"pollution","\b(\d*)pollution(\d*)\b",3.06,"#3F7E44"
13,"renewables","\b(\d*)renewables(\d*)\b",2.74,"#3F7E44"
13,"warming","\b(\d*)warming(\d*)\b",2.7,"#3F7E44"
13,"biofuel","\b(\d*)biofuel(\d*)\b",2.68,"#3F7E44"
13,"renewable","\b(\d*)renewable(\d*)\b",2.62,"#3F7E44"
13,"environmental","\b(\d*)environmental(\d*)\b",2.54,"#3F7E44"
13,"biofuels","\b(\d*)biofuels(\d*)\b",2.49,"#3F7E44"
13,"biomass","\b(\d*)biomass(\d*)\b",2.42,"#3F7E44"
13,"kyoto","\b(\d*)kyoto(\d*)\b",2.34,"#3F7E44"
13,"carbon dioxide emissions","\b(\d*)carbon dioxide emissions(\d*)\b",2.3,"#3F7E44"
13,"greenhouse emissions","\b(\d*)greenhouse emissions(\d*)\b",2.3,"#3F7E44"
13,"greenhouse gas emissions","\b(\d*)greenhouse gas emissions(\d*)\b",2.23,"#3F7E44"
13,"carbon emissions","\b(\d*)carbon emissions(\d*)\b",2.17,"#3F7E44"
13,"greenhouse gas emission","\b(\d*)greenhouse gas emission(\d*)\b",2.04,"#3F7E44"
13,"reducing carbon emissions","\b(\d*)reducing carbon emissions(\d*)\b",2.04,"#3F7E44"
13,"emission reductions","\b(\d*)emission reductions(\d*)\b",1.98,"#3F7E44"
13,"carbon emission","\b(\d*)carbon emission(\d*)\b",1.98,"#3F7E44"
13,"emission reduction","\b(\d*)emission reduction(\d*)\b",1.91,"#3F7E44"
13,"reduce carbon emissions","\b(\d*)reduce carbon emissions(\d*)\b",1.91,"#3F7E44"
13,"carbon dioxide co2","\b(\d*)carbon dioxide co2(\d*)\b",1.91,"#3F7E44"
13,"energy","\b(\d*)energy(\d*)\b",1.79,"#3F7E44"
13,"carbon sequestration","\b(\d*)carbon sequestration(\d*)\b",1.79,"#3F7E44"
13,"nox","\b(\d*)nox(\d*)\b",1.72,"#3F7E44"
13,"heat trapping gases","\b(\d*)heat trapping gases(\d*)\b",1.72,"#3F7E44"
13,"air pollution","\b(\d*)air pollution(\d*)\b",1.66,"#3F7E44"
13,"nitrogen oxides","\b(\d*)nitrogen oxides(\d*)\b",1.66,"#3F7E44"
13,"gases","\b(\d*)gases(\d*)\b",1.59,"#3F7E44"
13,"nitrogen oxide","\b(\d*)nitrogen oxide(\d*)\b",1.59,"#3F7E44"
13,"polluters","\b(\d*)polluters(\d*)\b",1.59,"#3F7E44"
13,"polluting","\b(\d*)polluting(\d*)\b",1.59,"#3F7E44"
13,"coal","\b(\d*)coal(\d*)\b",1.59,"#3F7E44"
13,"coal fired","\b(\d*)coal fired(\d*)\b",1.53,"#3F7E44"
13,"renewable fuels","\b(\d*)renewable fuels(\d*)\b",1.53,"#3F7E44"
13,"alternative fuels","\b(\d*)alternative fuels(\d*)\b",1.53,"#3F7E44"
13,"mercury emissions","\b(\d*)mercury emissions(\d*)\b",1.47,"#3F7E44"
13,"pollutant","\b(\d*)pollutant(\d*)\b",1.47,"#3F7E44"
13,"pollutants","\b(\d*)pollutants(\d*)\b",1.47,"#3F7E44"
13,"polluter","\b(\d*)polluter(\d*)\b",1.47,"#3F7E44"
13,"carbon credits","\b(\d*)carbon credits(\d*)\b",1.47,"#3F7E44"
13,"carbon offsets","\b(\d*)carbon offsets(\d*)\b",1.47,"#3F7E44"
13,"reducing greenhouse gas","\b(\d*)reducing greenhouse gas(\d*)\b",1.47,"#3F7E44"
13,"reduce greenhouse gas","\b(\d*)reduce greenhouse gas(\d*)\b",1.47,"#3F7E44"
13,"renewable energies","\b(\d*)renewable energies(\d*)\b",1.47,"#3F7E44"
13,"particulate matter","\b(\d*)particulate matter(\d*)\b",1.4,"#3F7E44"
13,"sulfur dioxide","\b(\d*)sulfur dioxide(\d*)\b",1.4,"#3F7E44"
13,"burning fossil fuels","\b(\d*)burning fossil fuels(\d*)\b",1.4,"#3F7E44"
13,"ethanol","\b(\d*)ethanol(\d*)\b",1.4,"#3F7E44"
13,"biodiesel","\b(\d*)biodiesel(\d*)\b",1.4,"#3F7E44"
13,"acid rain","\b(\d*)acid rain(\d*)\b",1.34,"#3F7E44"
13,"ozone","\b(\d*)ozone(\d*)\b",1.34,"#3F7E44"
13,"hydrogen","\b(\d*)hydrogen(\d*)\b",1.34,"#3F7E44"
13,"zero emission","\b(\d*)zero emission(\d*)\b",1.34,"#3F7E44"
13,"bio fuels","\b(\d*)bio fuels(\d*)\b",1.34,"#3F7E44"
13,"climate action","\b(\d*)climate action(\d*)\b",1.28,"#3F7E44"
13,"cleaner burning","\b(\d*)cleaner burning(\d*)\b",1.28,"#3F7E44"
13,"emitters","\b(\d*)emitters(\d*)\b",1.21,"#3F7E44"
13,"clean energy","\b(\d*)clean energy(\d*)\b",1.21,"#3F7E44"
13,"ipcc","\b(\d*)ipcc(\d*)\b",1.17,"#3F7E44"
13,"energy efficiency","\b(\d*)energy efficiency(\d*)\b",1.15,"#3F7E44"
13,"soot","\b(\d*)soot(\d*)\b",1.15,"#3F7E44"
13,"sustainability","\b(\d*)sustainability(\d*)\b",1.15,"#3F7E44"
13,"clean air","\b(\d*)clean air(\d*)\b",1.08,"#3F7E44"
13,"carbon footprints","\b(\d*)carbon footprints(\d*)\b",1.08,"#3F7E44"
13,"deforestation","\b(\d*)deforestation(\d*)\b",1.08,"#3F7E44"
13,"smog","\b(\d*)smog(\d*)\b",1.02,"#3F7E44"
13,"nitrogen","\b(\d*)nitrogen(\d*)\b",1.02,"#3F7E44"
13,"carbon neutral","\b(\d*)carbon neutral(\d*)\b",1.02,"#3F7E44"
13,"sustainable","\b(\d*)sustainable(\d*)\b",1.02,"#3F7E44"
13,"vocs","\b(\d*)vocs(\d*)\b",0.96,"#3F7E44"
13,"epa","\b(\d*)epa(\d*)\b",0.96,"#3F7E44"
13,"copenhagen accord","\b(\d*)copenhagen accord(\d*)\b",0.96,"#3F7E44"
13,"geothermal","\b(\d*)geothermal(\d*)\b",0.96,"#3F7E44"
13,"particulates","\b(\d*)particulates(\d*)\b",0.89,"#3F7E44"
13,"bioenergy","\b(\d*)bioenergy(\d*)\b",0.89,"#3F7E44"
13,"volatile organic compounds","\b(\d*)volatile organic compounds(\d*)\b",0.83,"#3F7E44"
13,"gasses","\b(\d*)gasses(\d*)\b",0.83,"#3F7E44"
13,"smart grid","\b(\d*)smart grid(\d*)\b",0.83,"#3F7E44"
13,"natural gas","\b(\d*)natural gas(\d*)\b",0.77,"#3F7E44"
13,"environmental protection agency","\b(\d*)environmental protection agency(\d*)\b",0.77,"#3F7E44"
13,"environmentally friendly","\b(\d*)environmentally friendly(\d*)\b",0.77,"#3F7E44"
13,"bioethanol","\b(\d*)bioethanol(\d*)\b",0.77,"#3F7E44"
13,"greener","\b(\d*)greener(\d*)\b",0.77,"#3F7E44"
13,"environmentally sustainable","\b(\d*)environmentally sustainable(\d*)\b",0.77,"#3F7E44"
13,"environmental impacts","\b(\d*)environmental impacts(\d*)\b",0.73,"#3F7E44"
13,"fuel","\b(\d*)fuel(\d*)\b",0.7,"#3F7E44"
13,"climate change ipcc","\b(\d*)climate change ipcc(\d*)\b",0.7,"#3F7E44"
13,"environmental sustainability","\b(\d*)environmental sustainability(\d*)\b",0.7,"#3F7E44"
13,"solar","\b(\d*)solar(\d*)\b",0.7,"#3F7E44"
13,"fuels","\b(\d*)fuels(\d*)\b",0.7,"#3F7E44"
13,"biodiversity","\b(\d*)biodiversity(\d*)\b",0.64,"#3F7E44"
13,"unfccc","\b(\d*)unfccc(\d*)\b",0.64,"#3F7E44"
13,"mercury","\b(\d*)mercury(\d*)\b",0.64,"#3F7E44"
13,"environmentally sound","\b(\d*)environmentally sound(\d*)\b",0.64,"#3F7E44"
13,"cellulosic ethanol","\b(\d*)cellulosic ethanol(\d*)\b",0.64,"#3F7E44"
13,"drought","\b(\d*)drought(\d*)\b",0.59,"#3F7E44"
13,"ets","\b(\d*)ets(\d*)\b",0.57,"#3F7E44"
13,"carb","\b(\d*)carb(\d*)\b",0.57,"#3F7E44"
13,"diesel","\b(\d*)diesel(\d*)\b",0.57,"#3F7E44"
13,"redd","\b(\d*)redd(\d*)\b",0.57,"#3F7E44"
13,"ecological","\b(\d*)ecological(\d*)\b",0.57,"#3F7E44"
13,"water vapor","\b(\d*)water vapor(\d*)\b",0.57,"#3F7E44"
13,"gas","\b(\d*)gas(\d*)\b",0.56,"#3F7E44"
13,"arctic","\b(\d*)arctic(\d*)\b",0.53,"#3F7E44"
13,"emitted","\b(\d*)emitted(\d*)\b",0.51,"#3F7E44"
13,"arsenic","\b(\d*)arsenic(\d*)\b",0.51,"#3F7E44"
13,"toxic chemicals","\b(\d*)toxic chemicals(\d*)\b",0.51,"#3F7E44"
13,"eco","\b(\d*)eco(\d*)\b",0.51,"#3F7E44"
13,"cdm","\b(\d*)cdm(\d*)\b",0.51,"#3F7E44"
13,"alternative energy","\b(\d*)alternative energy(\d*)\b",0.51,"#3F7E44"
13,"wind energy","\b(\d*)wind energy(\d*)\b",0.51,"#3F7E44"
13,"liquid fuels","\b(\d*)liquid fuels(\d*)\b",0.51,"#3F7E44"
13,"algae","\b(\d*)algae(\d*)\b",0.51,"#3F7E44"
13,"air quality","\b(\d*)air quality(\d*)\b",0.45,"#3F7E44"
13,"emitting","\b(\d*)emitting(\d*)\b",0.45,"#3F7E44"
13,"efficiency","\b(\d*)efficiency(\d*)\b",0.45,"#3F7E44"
13,"emit","\b(\d*)emit(\d*)\b",0.45,"#3F7E44"
13,"combustion","\b(\d*)combustion(\d*)\b",0.45,"#3F7E44"
13,"gigawatts","\b(\d*)gigawatts(\d*)\b",0.45,"#3F7E44"
13,"greenest","\b(\d*)greenest(\d*)\b",0.45,"#3F7E44"
13,"emitter","\b(\d*)emitter(\d*)\b",0.45,"#3F7E44"
13,"offsets","\b(\d*)offsets(\d*)\b",0.45,"#3F7E44"
13,"cleantech","\b(\d*)cleantech(\d*)\b",0.45,"#3F7E44"
13,"electricity","\b(\d*)electricity(\d*)\b",0.45,"#3F7E44"
13,"bio diesel","\b(\d*)bio diesel(\d*)\b",0.45,"#3F7E44"
13,"lng","\b(\d*)lng(\d*)\b",0.45,"#3F7E44"
13,"gasification","\b(\d*)gasification(\d*)\b",0.45,"#3F7E44"
13,"mitigation","\b(\d*)mitigation(\d*)\b",0.43,"#3F7E44"
13,"change","\b(\d*)change(\d*)\b",0.39,"#3F7E44"
13,"footprint","\b(\d*)footprint(\d*)\b",0.39,"#3F7E44"
13,"particulate","\b(\d*)particulate(\d*)\b",0.38,"#3F7E44"
13,"pesticides","\b(\d*)pesticides(\d*)\b",0.38,"#3F7E44"
13,"copenhagen","\b(\d*)copenhagen(\d*)\b",0.38,"#3F7E44"
13,"conservation","\b(\d*)conservation(\d*)\b",0.38,"#3F7E44"
13,"crop yields","\b(\d*)crop yields(\d*)\b",0.38,"#3F7E44"
13,"contaminant","\b(\d*)contaminant(\d*)\b",0.38,"#3F7E44"
13,"aerosols","\b(\d*)aerosols(\d*)\b",0.38,"#3F7E44"
13,"hydrogen sulfide","\b(\d*)hydrogen sulfide(\d*)\b",0.38,"#3F7E44"
13,"toxins","\b(\d*)toxins(\d*)\b",0.38,"#3F7E44"
13,"dioxins","\b(\d*)dioxins(\d*)\b",0.38,"#3F7E44"
13,"carcinogens","\b(\d*)carcinogens(\d*)\b",0.38,"#3F7E44"
13,"atmospheric","\b(\d*)atmospheric(\d*)\b",0.38,"#3F7E44"
13,"hydrogen fuel","\b(\d*)hydrogen fuel(\d*)\b",0.38,"#3F7E44"
13,"hydrogen powered","\b(\d*)hydrogen powered(\d*)\b",0.38,"#3F7E44"
13,"tar sands","\b(\d*)tar sands(\d*)\b",0.38,"#3F7E44"
13,"environmentally responsible","\b(\d*)environmentally responsible(\d*)\b",0.38,"#3F7E44"
13,"evs","\b(\d*)evs(\d*)\b",0.38,"#3F7E44"
13,"carbon trust","\b(\d*)carbon trust(\d*)\b",0.38,"#3F7E44"
13,"greening","\b(\d*)greening(\d*)\b",0.38,"#3F7E44"
13,"recycling","\b(\d*)recycling(\d*)\b",0.38,"#3F7E44"
13,"pollute","\b(\d*)pollute(\d*)\b",0.38,"#3F7E44"
13,"photovoltaics","\b(\d*)photovoltaics(\d*)\b",0.38,"#3F7E44"
13,"hydro","\b(\d*)hydro(\d*)\b",0.38,"#3F7E44"
13,"biogas","\b(\d*)biogas(\d*)\b",0.38,"#3F7E44"
13,"feedstocks","\b(\d*)feedstocks(\d*)\b",0.38,"#3F7E44"
13,"feedstock","\b(\d*)feedstock(\d*)\b",0.38,"#3F7E44"
13,"petroleum","\b(\d*)petroleum(\d*)\b",0.38,"#3F7E44"
13,"nuclear","\b(\d*)nuclear(\d*)\b",0.38,"#3F7E44"
13,"climatic","\b(\d*)climatic(\d*)\b",0.36,"#3F7E44"
13,"temperature","\b(\d*)temperature(\d*)\b",0.35,"#3F7E44"
13,"fossil","\b(\d*)fossil(\d*)\b",0.35,"#3F7E44"
13,"greenhouse","\b(\d*)greenhouse(\d*)\b",0.34,"#3F7E44"
13,"climate warming","\b(\d*)climate warming(\d*)\b",0.33,"#3F7E44"
13,"congestion","\b(\d*)congestion(\d*)\b",0.32,"#3F7E44"
13,"internal combustion engines","\b(\d*)internal combustion engines(\d*)\b",0.32,"#3F7E44"
13,"environmental degradation","\b(\d*)environmental degradation(\d*)\b",0.32,"#3F7E44"
13,"ecosystems","\b(\d*)ecosystems(\d*)\b",0.32,"#3F7E44"
13,"sustainable development","\b(\d*)sustainable development(\d*)\b",0.32,"#3F7E44"
13,"ozone layer","\b(\d*)ozone layer(\d*)\b",0.32,"#3F7E44"
13,"organic compounds","\b(\d*)organic compounds(\d*)\b",0.32,"#3F7E44"
13,"ammonia","\b(\d*)ammonia(\d*)\b",0.32,"#3F7E44"
13,"sulfur","\b(\d*)sulfur(\d*)\b",0.32,"#3F7E44"
13,"carbon monoxide","\b(\d*)carbon monoxide(\d*)\b",0.32,"#3F7E44"
13,"benzene","\b(\d*)benzene(\d*)\b",0.32,"#3F7E44"
13,"environmentally conscious","\b(\d*)environmentally conscious(\d*)\b",0.32,"#3F7E44"
13,"environmental stewardship","\b(\d*)environmental stewardship(\d*)\b",0.32,"#3F7E44"
13,"waste","\b(\d*)waste(\d*)\b",0.32,"#3F7E44"
13,"recycle","\b(\d*)recycle(\d*)\b",0.32,"#3F7E44"
13,"legally binding","\b(\d*)legally binding(\d*)\b",0.32,"#3F7E44"
13,"wind farms","\b(\d*)wind farms(\d*)\b",0.32,"#3F7E44"
13,"wind farm","\b(\d*)wind farm(\d*)\b",0.32,"#3F7E44"
13,"switchgrass","\b(\d*)switchgrass(\d*)\b",0.32,"#3F7E44"
13,"cogeneration","\b(\d*)cogeneration(\d*)\b",0.32,"#3F7E44"
13,"groundwater","\b(\d*)groundwater(\d*)\b",0.32,"#3F7E44"
13,"contaminants","\b(\d*)contaminants(\d*)\b",0.32,"#3F7E44"
13,"fuel cell","\b(\d*)fuel cell(\d*)\b",0.32,"#3F7E44"
13,"aquaculture","\b(\d*)aquaculture(\d*)\b",0.32,"#3F7E44"
13,"global climate","\b(\d*)global climate(\d*)\b",0.28,"#3F7E44"
13,"global","\b(\d*)global(\d*)\b",0.26,"#3F7E44"
13,"smokestacks","\b(\d*)smokestacks(\d*)\b",0.26,"#3F7E44"
13,"desertification","\b(\d*)desertification(\d*)\b",0.26,"#3F7E44"
13,"environmentalism","\b(\d*)environmentalism(\d*)\b",0.26,"#3F7E44"
13,"poorer nations","\b(\d*)poorer nations(\d*)\b",0.26,"#3F7E44"
13,"tropical forests","\b(\d*)tropical forests(\d*)\b",0.26,"#3F7E44"
13,"oceans","\b(\d*)oceans(\d*)\b",0.26,"#3F7E44"
13,"melting ice","\b(\d*)melting ice(\d*)\b",0.26,"#3F7E44"
13,"yvo de boer","\b(\d*)yvo de boer(\d*)\b",0.26,"#3F7E44"
13,"globalization","\b(\d*)globalization(\d*)\b",0.26,"#3F7E44"
13,"warmer","\b(\d*)warmer(\d*)\b",0.26,"#3F7E44"
13,"el nino","\b(\d*)el nino(\d*)\b",0.26,"#3F7E44"
13,"permafrost","\b(\d*)permafrost(\d*)\b",0.26,"#3F7E44"
