"goal","keyword","pattern","weight","color"
12,"taxes","\b(\d*)taxes(\d*)\b",0.07,"#BF8B2E"
12,"digging","\b(\d*)digging(\d*)\b",0.07,"#BF8B2E"
12,"traffic","\b(\d*)traffic(\d*)\b",0.07,"#BF8B2E"
12,"quarrying","\b(\d*)quarrying(\d*)\b",0.07,"#BF8B2E"
12,"siting","\b(\d*)siting(\d*)\b",0.07,"#BF8B2E"
12,"beekeeping","\b(\d*)beekeeping(\d*)\b",0.07,"#BF8B2E"
12,"veggie","\b(\d*)veggie(\d*)\b",0.07,"#BF8B2E"
12,"canning","\b(\d*)canning(\d*)\b",0.07,"#BF8B2E"
12,"handmade","\b(\d*)handmade(\d*)\b",0.07,"#BF8B2E"
12,"donated","\b(\d*)donated(\d*)\b",0.07,"#BF8B2E"
12,"vinyl","\b(\d*)vinyl(\d*)\b",0.07,"#BF8B2E"
12,"transparent","\b(\d*)transparent(\d*)\b",0.07,"#BF8B2E"
12,"absorbent","\b(\d*)absorbent(\d*)\b",0.07,"#BF8B2E"
12,"liquid","\b(\d*)liquid(\d*)\b",0.07,"#BF8B2E"
12,"stolen","\b(\d*)stolen(\d*)\b",0.07,"#BF8B2E"
12,"homemade","\b(\d*)homemade(\d*)\b",0.07,"#BF8B2E"
12,"wet","\b(\d*)wet(\d*)\b",0.07,"#BF8B2E"
12,"printed","\b(\d*)printed(\d*)\b",0.07,"#BF8B2E"
12,"colorful","\b(\d*)colorful(\d*)\b",0.07,"#BF8B2E"
12,"expensive","\b(\d*)expensive(\d*)\b",0.07,"#BF8B2E"
12,"recovered","\b(\d*)recovered(\d*)\b",0.07,"#BF8B2E"
12,"reclaimed","\b(\d*)reclaimed(\d*)\b",0.07,"#BF8B2E"
12,"artwork","\b(\d*)artwork(\d*)\b",0.07,"#BF8B2E"
12,"batteries","\b(\d*)batteries(\d*)\b",0.07,"#BF8B2E"
12,"surplus","\b(\d*)surplus(\d*)\b",0.07,"#BF8B2E"
12,"synthetic","\b(\d*)synthetic(\d*)\b",0.07,"#BF8B2E"
12,"imported","\b(\d*)imported(\d*)\b",0.07,"#BF8B2E"
12,"engineered","\b(\d*)engineered(\d*)\b",0.07,"#BF8B2E"
12,"consumption","\b(\d*)consumption(\d*)\b",0.07,"#BF8B2E"
12,"themed","\b(\d*)themed(\d*)\b",0.07,"#BF8B2E"
12,"made","\b(\d*)made(\d*)\b",0.07,"#BF8B2E"
12,"sourced","\b(\d*)sourced(\d*)\b",0.07,"#BF8B2E"
12,"canned goods","\b(\d*)canned goods(\d*)\b",0.07,"#BF8B2E"
12,"non perishable food","\b(\d*)non perishable food(\d*)\b",0.07,"#BF8B2E"
12,"perishables","\b(\d*)perishables(\d*)\b",0.07,"#BF8B2E"
12,"junk mail","\b(\d*)junk mail(\d*)\b",0.07,"#BF8B2E"
12,"shopping carts","\b(\d*)shopping carts(\d*)\b",0.07,"#BF8B2E"
12,"food pantries","\b(\d*)food pantries(\d*)\b",0.07,"#BF8B2E"
12,"groceries","\b(\d*)groceries(\d*)\b",0.07,"#BF8B2E"
12,"stray animals","\b(\d*)stray animals(\d*)\b",0.07,"#BF8B2E"
12,"pantries","\b(\d*)pantries(\d*)\b",0.07,"#BF8B2E"
12,"food pantry","\b(\d*)food pantry(\d*)\b",0.07,"#BF8B2E"
12,"sterilization","\b(\d*)sterilization(\d*)\b",0.07,"#BF8B2E"
12,"irradiation","\b(\d*)irradiation(\d*)\b",0.07,"#BF8B2E"
12,"euthanasia","\b(\d*)euthanasia(\d*)\b",0.07,"#BF8B2E"
12,"sequestration","\b(\d*)sequestration(\d*)\b",0.07,"#BF8B2E"
12,"chemical warfare","\b(\d*)chemical warfare(\d*)\b",0.07,"#BF8B2E"
12,"filth","\b(\d*)filth(\d*)\b",0.07,"#BF8B2E"
12,"agent orange","\b(\d*)agent orange(\d*)\b",0.07,"#BF8B2E"
12,"noxious","\b(\d*)noxious(\d*)\b",0.07,"#BF8B2E"
12,"trafigura","\b(\d*)trafigura(\d*)\b",0.07,"#BF8B2E"
12,"acid rain","\b(\d*)acid rain(\d*)\b",0.07,"#BF8B2E"
12,"cesspool","\b(\d*)cesspool(\d*)\b",0.07,"#BF8B2E"
12,"spillage","\b(\d*)spillage(\d*)\b",0.07,"#BF8B2E"
12,"abattoir","\b(\d*)abattoir(\d*)\b",0.07,"#BF8B2E"
12,"lng terminal","\b(\d*)lng terminal(\d*)\b",0.07,"#BF8B2E"
12,"pulp mill","\b(\d*)pulp mill(\d*)\b",0.07,"#BF8B2E"
12,"turbine","\b(\d*)turbine(\d*)\b",0.07,"#BF8B2E"
12,"aluminum smelter","\b(\d*)aluminum smelter(\d*)\b",0.07,"#BF8B2E"
12,"mill","\b(\d*)mill(\d*)\b",0.07,"#BF8B2E"
12,"furnace","\b(\d*)furnace(\d*)\b",0.07,"#BF8B2E"
12,"slaughterhouse","\b(\d*)slaughterhouse(\d*)\b",0.07,"#BF8B2E"
12,"primary care trust","\b(\d*)primary care trust(\d*)\b",0.07,"#BF8B2E"
12,"pfi","\b(\d*)pfi(\d*)\b",0.07,"#BF8B2E"
12,"mosque","\b(\d*)mosque(\d*)\b",0.07,"#BF8B2E"
12,"abatement","\b(\d*)abatement(\d*)\b",0.07,"#BF8B2E"
12,"racino","\b(\d*)racino(\d*)\b",0.07,"#BF8B2E"
12,"boiler","\b(\d*)boiler(\d*)\b",0.07,"#BF8B2E"
12,"supply chain management","\b(\d*)supply chain management(\d*)\b",0.07,"#BF8B2E"
12,"strategic planning","\b(\d*)strategic planning(\d*)\b",0.07,"#BF8B2E"
12,"shared services","\b(\d*)shared services(\d*)\b",0.07,"#BF8B2E"
12,"governance","\b(\d*)governance(\d*)\b",0.07,"#BF8B2E"
12,"customer experience","\b(\d*)customer experience(\d*)\b",0.07,"#BF8B2E"
12,"corporate governance","\b(\d*)corporate governance(\d*)\b",0.07,"#BF8B2E"
12,"social responsibility","\b(\d*)social responsibility(\d*)\b",0.07,"#BF8B2E"
12,"procurement","\b(\d*)procurement(\d*)\b",0.07,"#BF8B2E"
12,"competitiveness","\b(\d*)competitiveness(\d*)\b",0.07,"#BF8B2E"
12,"sourcing","\b(\d*)sourcing(\d*)\b",0.07,"#BF8B2E"
12,"strategic plan","\b(\d*)strategic plan(\d*)\b",0.07,"#BF8B2E"
12,"compliance","\b(\d*)compliance(\d*)\b",0.07,"#BF8B2E"
12,"chemistry","\b(\d*)chemistry(\d*)\b",0.07,"#BF8B2E"
12,"business","\b(\d*)business(\d*)\b",0.07,"#BF8B2E"
12,"hybrid electric","\b(\d*)hybrid electric(\d*)\b",0.07,"#BF8B2E"
12,"hydrogen fuel","\b(\d*)hydrogen fuel(\d*)\b",0.07,"#BF8B2E"
12,"wood","\b(\d*)wood(\d*)\b",0.07,"#BF8B2E"
12,"kinder morgan","\b(\d*)kinder morgan(\d*)\b",0.07,"#BF8B2E"
12,"cemex","\b(\d*)cemex(\d*)\b",0.07,"#BF8B2E"
12,"rural metro","\b(\d*)rural metro(\d*)\b",0.07,"#BF8B2E"
12,"sysco","\b(\d*)sysco(\d*)\b",0.07,"#BF8B2E"
12,"nrg energy","\b(\d*)nrg energy(\d*)\b",0.07,"#BF8B2E"
12,"lafarge","\b(\d*)lafarge(\d*)\b",0.07,"#BF8B2E"
12,"fedex","\b(\d*)fedex(\d*)\b",0.07,"#BF8B2E"
12,"ups","\b(\d*)ups(\d*)\b",0.07,"#BF8B2E"
12,"calpine","\b(\d*)calpine(\d*)\b",0.07,"#BF8B2E"
12,"mirant","\b(\d*)mirant(\d*)\b",0.07,"#BF8B2E"
12,"pulte homes","\b(\d*)pulte homes(\d*)\b",0.07,"#BF8B2E"
12,"united parcel service","\b(\d*)united parcel service(\d*)\b",0.07,"#BF8B2E"
12,"johnson controls","\b(\d*)johnson controls(\d*)\b",0.07,"#BF8B2E"
12,"reliant energy","\b(\d*)reliant energy(\d*)\b",0.07,"#BF8B2E"
12,"chevron","\b(\d*)chevron(\d*)\b",0.07,"#BF8B2E"
12,"coca cola enterprises","\b(\d*)coca cola enterprises(\d*)\b",0.07,"#BF8B2E"
12,"bnsf","\b(\d*)bnsf(\d*)\b",0.07,"#BF8B2E"
12,"exelon corp.","\b(\d*)exelon corp.(\d*)\b",0.07,"#BF8B2E"
12,"pepsi bottling group","\b(\d*)pepsi bottling group(\d*)\b",0.07,"#BF8B2E"
12,"holcim","\b(\d*)holcim(\d*)\b",0.07,"#BF8B2E"
12,"airgas","\b(\d*)airgas(\d*)\b",0.07,"#BF8B2E"
12,"nicor","\b(\d*)nicor(\d*)\b",0.07,"#BF8B2E"
12,"dirty","\b(\d*)dirty(\d*)\b",0.07,"#BF8B2E"
12,"clutter","\b(\d*)clutter(\d*)\b",0.07,"#BF8B2E"
12,"drag","\b(\d*)drag(\d*)\b",0.07,"#BF8B2E"
12,"dust","\b(\d*)dust(\d*)\b",0.07,"#BF8B2E"
12,"sidewalk","\b(\d*)sidewalk(\d*)\b",0.07,"#BF8B2E"
12,"bucket","\b(\d*)bucket(\d*)\b",0.07,"#BF8B2E"
12,"trashy","\b(\d*)trashy(\d*)\b",0.07,"#BF8B2E"
12,"noise","\b(\d*)noise(\d*)\b",0.07,"#BF8B2E"
12,"fat","\b(\d*)fat(\d*)\b",0.07,"#BF8B2E"
12,"cart","\b(\d*)cart(\d*)\b",0.07,"#BF8B2E"
12,"loose","\b(\d*)loose(\d*)\b",0.07,"#BF8B2E"
12,"weird","\b(\d*)weird(\d*)\b",0.07,"#BF8B2E"
12,"guns","\b(\d*)guns(\d*)\b",0.07,"#BF8B2E"
12,"garage","\b(\d*)garage(\d*)\b",0.07,"#BF8B2E"
12,"flag","\b(\d*)flag(\d*)\b",0.07,"#BF8B2E"
12,"bottle","\b(\d*)bottle(\d*)\b",0.07,"#BF8B2E"
12,"poo","\b(\d*)poo(\d*)\b",0.07,"#BF8B2E"
12,"load","\b(\d*)load(\d*)\b",0.07,"#BF8B2E"
12,"loads","\b(\d*)loads(\d*)\b",0.07,"#BF8B2E"
12,"luggage","\b(\d*)luggage(\d*)\b",0.07,"#BF8B2E"
12,"rap","\b(\d*)rap(\d*)\b",0.07,"#BF8B2E"
12,"suck","\b(\d*)suck(\d*)\b",0.07,"#BF8B2E"
12,"mess","\b(\d*)mess(\d*)\b",0.07,"#BF8B2E"
12,"remediation","\b(\d*)remediation(\d*)\b",0.07,"#BF8B2E"
12,"remediate","\b(\d*)remediate(\d*)\b",0.07,"#BF8B2E"
12,"unexploded ordnance","\b(\d*)unexploded ordnance(\d*)\b",0.07,"#BF8B2E"
12,"excavation","\b(\d*)excavation(\d*)\b",0.07,"#BF8B2E"
12,"gravel","\b(\d*)gravel(\d*)\b",0.07,"#BF8B2E"
12,"radon","\b(\d*)radon(\d*)\b",0.07,"#BF8B2E"
12,"asphalt","\b(\d*)asphalt(\d*)\b",0.07,"#BF8B2E"
12,"decontaminated","\b(\d*)decontaminated(\d*)\b",0.07,"#BF8B2E"
12,"enriched uranium","\b(\d*)enriched uranium(\d*)\b",0.07,"#BF8B2E"
12,"highly enriched uranium","\b(\d*)highly enriched uranium(\d*)\b",0.07,"#BF8B2E"
12,"plutonium","\b(\d*)plutonium(\d*)\b",0.07,"#BF8B2E"
12,"nuclear regulatory commission","\b(\d*)nuclear regulatory commission(\d*)\b",0.07,"#BF8B2E"
12,"spent fuel rods","\b(\d*)spent fuel rods(\d*)\b",0.07,"#BF8B2E"
12,"uranium","\b(\d*)uranium(\d*)\b",0.07,"#BF8B2E"
12,"low enriched uranium","\b(\d*)low enriched uranium(\d*)\b",0.07,"#BF8B2E"
12,"fuel rods","\b(\d*)fuel rods(\d*)\b",0.07,"#BF8B2E"
12,"yucca","\b(\d*)yucca(\d*)\b",0.07,"#BF8B2E"
12,"nuke","\b(\d*)nuke(\d*)\b",0.07,"#BF8B2E"
12,"uranium mining","\b(\d*)uranium mining(\d*)\b",0.07,"#BF8B2E"
12,"nrc","\b(\d*)nrc(\d*)\b",0.07,"#BF8B2E"
12,"enrich uranium","\b(\d*)enrich uranium(\d*)\b",0.07,"#BF8B2E"
12,"radiation","\b(\d*)radiation(\d*)\b",0.07,"#BF8B2E"
12,"nuclear fuel rods","\b(\d*)nuclear fuel rods(\d*)\b",0.07,"#BF8B2E"
12,"uranium ore","\b(\d*)uranium ore(\d*)\b",0.07,"#BF8B2E"
12,"atomic","\b(\d*)atomic(\d*)\b",0.07,"#BF8B2E"
12,"isotope","\b(\d*)isotope(\d*)\b",0.07,"#BF8B2E"
12,"chernobyl","\b(\d*)chernobyl(\d*)\b",0.07,"#BF8B2E"
12,"fissile material","\b(\d*)fissile material(\d*)\b",0.07,"#BF8B2E"
12,"hanford","\b(\d*)hanford(\d*)\b",0.07,"#BF8B2E"
12,"radioactive iodine","\b(\d*)radioactive iodine(\d*)\b",0.07,"#BF8B2E"
12,"nuclear weapons","\b(\d*)nuclear weapons(\d*)\b",0.07,"#BF8B2E"
12,"chernobyl disaster","\b(\d*)chernobyl disaster(\d*)\b",0.07,"#BF8B2E"
12,"lignite","\b(\d*)lignite(\d*)\b",0.07,"#BF8B2E"
12,"lng","\b(\d*)lng(\d*)\b",0.07,"#BF8B2E"
12,"cesium","\b(\d*)cesium(\d*)\b",0.07,"#BF8B2E"
12,"nukes","\b(\d*)nukes(\d*)\b",0.07,"#BF8B2E"
12,"uranium enrichment","\b(\d*)uranium enrichment(\d*)\b",0.07,"#BF8B2E"
12,"grade plutonium","\b(\d*)grade plutonium(\d*)\b",0.07,"#BF8B2E"
12,"liquefied natural gas","\b(\d*)liquefied natural gas(\d*)\b",0.07,"#BF8B2E"
12,"luxurious","\b(\d*)luxurious(\d*)\b",0.07,"#BF8B2E"
12,"luxe","\b(\d*)luxe(\d*)\b",0.07,"#BF8B2E"
12,"fairtrade","\b(\d*)fairtrade(\d*)\b",0.07,"#BF8B2E"
12,"interiors","\b(\d*)interiors(\d*)\b",0.07,"#BF8B2E"
12,"eye catching","\b(\d*)eye catching(\d*)\b",0.07,"#BF8B2E"
12,"trendy","\b(\d*)trendy(\d*)\b",0.07,"#BF8B2E"
12,"hospitals","\b(\d*)hospitals(\d*)\b",0.07,"#BF8B2E"
12,"refineries","\b(\d*)refineries(\d*)\b",0.07,"#BF8B2E"
12,"laboratories","\b(\d*)laboratories(\d*)\b",0.07,"#BF8B2E"
12,"slaughterhouses","\b(\d*)slaughterhouses(\d*)\b",0.07,"#BF8B2E"
12,"plants","\b(\d*)plants(\d*)\b",0.07,"#BF8B2E"
12,"incandescent bulbs","\b(\d*)incandescent bulbs(\d*)\b",0.07,"#BF8B2E"
12,"muck","\b(\d*)muck(\d*)\b",0.07,"#BF8B2E"
12,"goo","\b(\d*)goo(\d*)\b",0.07,"#BF8B2E"
12,"grease","\b(\d*)grease(\d*)\b",0.07,"#BF8B2E"
12,"slime","\b(\d*)slime(\d*)\b",0.07,"#BF8B2E"
12,"floodwater","\b(\d*)floodwater(\d*)\b",0.07,"#BF8B2E"
12,"oily","\b(\d*)oily(\d*)\b",0.07,"#BF8B2E"
12,"soot","\b(\d*)soot(\d*)\b",0.07,"#BF8B2E"
12,"spill","\b(\d*)spill(\d*)\b",0.07,"#BF8B2E"
12,"floodwaters","\b(\d*)floodwaters(\d*)\b",0.07,"#BF8B2E"
12,"gooey","\b(\d*)gooey(\d*)\b",0.07,"#BF8B2E"
12,"commercially viable","\b(\d*)commercially viable(\d*)\b",0.07,"#BF8B2E"
12,"equitable","\b(\d*)equitable(\d*)\b",0.07,"#BF8B2E"
12,"safer","\b(\d*)safer(\d*)\b",0.07,"#BF8B2E"
12,"expeditious","\b(\d*)expeditious(\d*)\b",0.07,"#BF8B2E"
12,"livable","\b(\d*)livable(\d*)\b",0.07,"#BF8B2E"
12,"renewable energies","\b(\d*)renewable energies(\d*)\b",0.07,"#BF8B2E"
12,"excavating","\b(\d*)excavating(\d*)\b",0.07,"#BF8B2E"
12,"car wash","\b(\d*)car wash(\d*)\b",0.07,"#BF8B2E"
12,"distributing","\b(\d*)distributing(\d*)\b",0.07,"#BF8B2E"
12,"bulk","\b(\d*)bulk(\d*)\b",0.07,"#BF8B2E"
12,"auto parts","\b(\d*)auto parts(\d*)\b",0.07,"#BF8B2E"
12,"tires","\b(\d*)tires(\d*)\b",0.07,"#BF8B2E"
12,"rental","\b(\d*)rental(\d*)\b",0.07,"#BF8B2E"
12,"tire","\b(\d*)tire(\d*)\b",0.07,"#BF8B2E"
12,"equipment","\b(\d*)equipment(\d*)\b",0.07,"#BF8B2E"
12,"distribution","\b(\d*)distribution(\d*)\b",0.07,"#BF8B2E"
12,"contracting","\b(\d*)contracting(\d*)\b",0.07,"#BF8B2E"
12,"plumbing","\b(\d*)plumbing(\d*)\b",0.07,"#BF8B2E"
12,"leasing","\b(\d*)leasing(\d*)\b",0.07,"#BF8B2E"
12,"mortuary","\b(\d*)mortuary(\d*)\b",0.07,"#BF8B2E"
12,"roofing","\b(\d*)roofing(\d*)\b",0.07,"#BF8B2E"
12,"lumber","\b(\d*)lumber(\d*)\b",0.07,"#BF8B2E"
12,"machinery","\b(\d*)machinery(\d*)\b",0.07,"#BF8B2E"
12,"acquisition","\b(\d*)acquisition(\d*)\b",0.07,"#BF8B2E"
12,"funeral homes","\b(\d*)funeral homes(\d*)\b",0.07,"#BF8B2E"
12,"self storage","\b(\d*)self storage(\d*)\b",0.07,"#BF8B2E"
12,"tanker","\b(\d*)tanker(\d*)\b",0.07,"#BF8B2E"
12,"slow food","\b(\d*)slow food(\d*)\b",0.07,"#BF8B2E"
12,"collaborative","\b(\d*)collaborative(\d*)\b",0.07,"#BF8B2E"
12,"future","\b(\d*)future(\d*)\b",0.07,"#BF8B2E"
12,"sustaining","\b(\d*)sustaining(\d*)\b",0.07,"#BF8B2E"
12,"innovators","\b(\d*)innovators(\d*)\b",0.07,"#BF8B2E"
12,"transforming","\b(\d*)transforming(\d*)\b",0.07,"#BF8B2E"
12,"urban","\b(\d*)urban(\d*)\b",0.07,"#BF8B2E"
12,"convergence","\b(\d*)convergence(\d*)\b",0.07,"#BF8B2E"
12,"infrastructure","\b(\d*)infrastructure(\d*)\b",0.07,"#BF8B2E"
12,"ipm","\b(\d*)ipm(\d*)\b",0.07,"#BF8B2E"
13,"climate change","\b(\d*)climate change(\d*)\b",31.4,"#3F7E44"
13,"global warming","\b(\d*)global warming(\d*)\b",20.88,"#3F7E44"
13,"co2","\b(\d*)co2(\d*)\b",15.09,"#3F7E44"
13,"emissions","\b(\d*)emissions(\d*)\b",14.51,"#3F7E44"
13,"greenhouse gas","\b(\d*)greenhouse gas(\d*)\b",12.14,"#3F7E44"
13,"co2 emissions","\b(\d*)co2 emissions(\d*)\b",11.97,"#3F7E44"
13,"carbon dioxide","\b(\d*)carbon dioxide(\d*)\b",10,"#3F7E44"
13,"climate","\b(\d*)climate(\d*)\b",8.24,"#3F7E44"
13,"emission","\b(\d*)emission(\d*)\b",7.77,"#3F7E44"
13,"greenhouse gases","\b(\d*)greenhouse gases(\d*)\b",6.43,"#3F7E44"
13,"carbon","\b(\d*)carbon(\d*)\b",5.96,"#3F7E44"
13,"ghg","\b(\d*)ghg(\d*)\b",5.24,"#3F7E44"
13,"fossil fuel","\b(\d*)fossil fuel(\d*)\b",4.85,"#3F7E44"
13,"renewable energy","\b(\d*)renewable energy(\d*)\b",4.53,"#3F7E44"
13,"carbon capture","\b(\d*)carbon capture(\d*)\b",4.11,"#3F7E44"
13,"methane","\b(\d*)methane(\d*)\b",3.96,"#3F7E44"
13,"carbon footprint","\b(\d*)carbon footprint(\d*)\b",3.82,"#3F7E44"
13,"kyoto protocol","\b(\d*)kyoto protocol(\d*)\b",3.8,"#3F7E44"
13,"fossil fuels","\b(\d*)fossil fuels(\d*)\b",3.8,"#3F7E44"
13,"ghg emissions","\b(\d*)ghg emissions(\d*)\b",3.09,"#3F7E44"
13,"pollution","\b(\d*)pollution(\d*)\b",3.06,"#3F7E44"
13,"renewables","\b(\d*)renewables(\d*)\b",2.74,"#3F7E44"
13,"warming","\b(\d*)warming(\d*)\b",2.7,"#3F7E44"
13,"biofuel","\b(\d*)biofuel(\d*)\b",2.68,"#3F7E44"
13,"renewable","\b(\d*)renewable(\d*)\b",2.62,"#3F7E44"
13,"environmental","\b(\d*)environmental(\d*)\b",2.54,"#3F7E44"
13,"biofuels","\b(\d*)biofuels(\d*)\b",2.49,"#3F7E44"
13,"biomass","\b(\d*)biomass(\d*)\b",2.42,"#3F7E44"
13,"kyoto","\b(\d*)kyoto(\d*)\b",2.34,"#3F7E44"
13,"carbon dioxide emissions","\b(\d*)carbon dioxide emissions(\d*)\b",2.3,"#3F7E44"
13,"greenhouse emissions","\b(\d*)greenhouse emissions(\d*)\b",2.3,"#3F7E44"
13,"greenhouse gas emissions","\b(\d*)greenhouse gas emissions(\d*)\b",2.23,"#3F7E44"
13,"carbon emissions","\b(\d*)carbon emissions(\d*)\b",2.17,"#3F7E44"
13,"greenhouse gas emission","\b(\d*)greenhouse gas emission(\d*)\b",2.04,"#3F7E44"
13,"reducing carbon emissions","\b(\d*)reducing carbon emissions(\d*)\b",2.04,"#3F7E44"
13,"emission reductions","\b(\d*)emission reductions(\d*)\b",1.98,"#3F7E44"
13,"carbon emission","\b(\d*)carbon emission(\d*)\b",1.98,"#3F7E44"
13,"emission reduction","\b(\d*)emission reduction(\d*)\b",1.91,"#3F7E44"
13,"reduce carbon emissions","\b(\d*)reduce carbon emissions(\d*)\b",1.91,"#3F7E44"
13,"carbon dioxide co2","\b(\d*)carbon dioxide co2(\d*)\b",1.91,"#3F7E44"
13,"energy","\b(\d*)energy(\d*)\b",1.79,"#3F7E44"
13,"carbon sequestration","\b(\d*)carbon sequestration(\d*)\b",1.79,"#3F7E44"
13,"nox","\b(\d*)nox(\d*)\b",1.72,"#3F7E44"
13,"heat trapping gases","\b(\d*)heat trapping gases(\d*)\b",1.72,"#3F7E44"
13,"air pollution","\b(\d*)air pollution(\d*)\b",1.66,"#3F7E44"
13,"nitrogen oxides","\b(\d*)nitrogen oxides(\d*)\b",1.66,"#3F7E44"
13,"gases","\b(\d*)gases(\d*)\b",1.59,"#3F7E44"
13,"nitrogen oxide","\b(\d*)nitrogen oxide(\d*)\b",1.59,"#3F7E44"
13,"polluters","\b(\d*)polluters(\d*)\b",1.59,"#3F7E44"
13,"polluting","\b(\d*)polluting(\d*)\b",1.59,"#3F7E44"
13,"coal","\b(\d*)coal(\d*)\b",1.59,"#3F7E44"
13,"coal fired","\b(\d*)coal fired(\d*)\b",1.53,"#3F7E44"
13,"renewable fuels","\b(\d*)renewable fuels(\d*)\b",1.53,"#3F7E44"
13,"alternative fuels","\b(\d*)alternative fuels(\d*)\b",1.53,"#3F7E44"
13,"mercury emissions","\b(\d*)mercury emissions(\d*)\b",1.47,"#3F7E44"
13,"pollutant","\b(\d*)pollutant(\d*)\b",1.47,"#3F7E44"
13,"pollutants","\b(\d*)pollutants(\d*)\b",1.47,"#3F7E44"
13,"polluter","\b(\d*)polluter(\d*)\b",1.47,"#3F7E44"
13,"carbon credits","\b(\d*)carbon credits(\d*)\b",1.47,"#3F7E44"
13,"carbon offsets","\b(\d*)carbon offsets(\d*)\b",1.47,"#3F7E44"
13,"reducing greenhouse gas","\b(\d*)reducing greenhouse gas(\d*)\b",1.47,"#3F7E44"
13,"reduce greenhouse gas","\b(\d*)reduce greenhouse gas(\d*)\b",1.47,"#3F7E44"
13,"renewable energies","\b(\d*)renewable energies(\d*)\b",1.47,"#3F7E44"
13,"particulate matter","\b(\d*)particulate matter(\d*)\b",1.4,"#3F7E44"
13,"sulfur dioxide","\b(\d*)sulfur dioxide(\d*)\b",1.4,"#3F7E44"
13,"burning fossil fuels","\b(\d*)burning fossil fuels(\d*)\b",1.4,"#3F7E44"
13,"ethanol","\b(\d*)ethanol(\d*)\b",1.4,"#3F7E44"
13,"biodiesel","\b(\d*)biodiesel(\d*)\b",1.4,"#3F7E44"
13,"acid rain","\b(\d*)acid rain(\d*)\b",1.34,"#3F7E44"
13,"ozone","\b(\d*)ozone(\d*)\b",1.34,"#3F7E44"
13,"hydrogen","\b(\d*)hydrogen(\d*)\b",1.34,"#3F7E44"
13,"zero emission","\b(\d*)zero emission(\d*)\b",1.34,"#3F7E44"
13,"bio fuels","\b(\d*)bio fuels(\d*)\b",1.34,"#3F7E44"
13,"climate action","\b(\d*)climate action(\d*)\b",1.28,"#3F7E44"
13,"cleaner burning","\b(\d*)cleaner burning(\d*)\b",1.28,"#3F7E44"
13,"emitters","\b(\d*)emitters(\d*)\b",1.21,"#3F7E44"
13,"clean energy","\b(\d*)clean energy(\d*)\b",1.21,"#3F7E44"
13,"ipcc","\b(\d*)ipcc(\d*)\b",1.17,"#3F7E44"
13,"energy efficiency","\b(\d*)energy efficiency(\d*)\b",1.15,"#3F7E44"
13,"soot","\b(\d*)soot(\d*)\b",1.15,"#3F7E44"
13,"sustainability","\b(\d*)sustainability(\d*)\b",1.15,"#3F7E44"
13,"clean air","\b(\d*)clean air(\d*)\b",1.08,"#3F7E44"
13,"carbon footprints","\b(\d*)carbon footprints(\d*)\b",1.08,"#3F7E44"
13,"deforestation","\b(\d*)deforestation(\d*)\b",1.08,"#3F7E44"
13,"smog","\b(\d*)smog(\d*)\b",1.02,"#3F7E44"
13,"nitrogen","\b(\d*)nitrogen(\d*)\b",1.02,"#3F7E44"
13,"carbon neutral","\b(\d*)carbon neutral(\d*)\b",1.02,"#3F7E44"
13,"sustainable","\b(\d*)sustainable(\d*)\b",1.02,"#3F7E44"
13,"vocs","\b(\d*)vocs(\d*)\b",0.96,"#3F7E44"
13,"epa","\b(\d*)epa(\d*)\b",0.96,"#3F7E44"
13,"copenhagen accord","\b(\d*)copenhagen accord(\d*)\b",0.96,"#3F7E44"
13,"geothermal","\b(\d*)geothermal(\d*)\b",0.96,"#3F7E44"
13,"particulates","\b(\d*)particulates(\d*)\b",0.89,"#3F7E44"
13,"bioenergy","\b(\d*)bioenergy(\d*)\b",0.89,"#3F7E44"
13,"volatile organic compounds","\b(\d*)volatile organic compounds(\d*)\b",0.83,"#3F7E44"
13,"gasses","\b(\d*)gasses(\d*)\b",0.83,"#3F7E44"
13,"smart grid","\b(\d*)smart grid(\d*)\b",0.83,"#3F7E44"
13,"natural gas","\b(\d*)natural gas(\d*)\b",0.77,"#3F7E44"
13,"environmental protection agency","\b(\d*)environmental protection agency(\d*)\b",0.77,"#3F7E44"
13,"environmentally friendly","\b(\d*)environmentally friendly(\d*)\b",0.77,"#3F7E44"
13,"bioethanol","\b(\d*)bioethanol(\d*)\b",0.77,"#3F7E44"
13,"greener","\b(\d*)greener(\d*)\b",0.77,"#3F7E44"
13,"environmentally sustainable","\b(\d*)environmentally sustainable(\d*)\b",0.77,"#3F7E44"
13,"environmental impacts","\b(\d*)environmental impacts(\d*)\b",0.73,"#3F7E44"
13,"fuel","\b(\d*)fuel(\d*)\b",0.7,"#3F7E44"
13,"climate change ipcc","\b(\d*)climate change ipcc(\d*)\b",0.7,"#3F7E44"
13,"environmental sustainability","\b(\d*)environmental sustainability(\d*)\b",0.7,"#3F7E44"
13,"solar","\b(\d*)solar(\d*)\b",0.7,"#3F7E44"
13,"fuels","\b(\d*)fuels(\d*)\b",0.7,"#3F7E44"
13,"biodiversity","\b(\d*)biodiversity(\d*)\b",0.64,"#3F7E44"
13,"unfccc","\b(\d*)unfccc(\d*)\b",0.64,"#3F7E44"
13,"mercury","\b(\d*)mercury(\d*)\b",0.64,"#3F7E44"
13,"environmentally sound","\b(\d*)environmentally sound(\d*)\b",0.64,"#3F7E44"
13,"cellulosic ethanol","\b(\d*)cellulosic ethanol(\d*)\b",0.64,"#3F7E44"
